identifier,counting,library_id,counting_time_s,characterization,volume_m3,mass_t,density_g_cm3,filling,total_activity_Bq_g,true_total_activity_Bq_g,LL,true_LL,IRAS,true_IRAS,bgo_10cm_c_s,true_bgo_10cm_c_s,bgo_40cm_c_s,true_bgo_40cm_c_s,DR_10cm_uSv_h,true_DR_10cm_uSv_h,DR_40cm_uSv_h,true_DR_40cm_uSv_h,Ag-108m,Ag-110m,Al-26,Ar-39,Ar-42,Au-195,Ba-133,Be-10,Bi-207,Bi-208,C-14,Ca-41,Ca-45,Cd-109,Cd-113m,Ce-144,Cl-36,Co-57,Co-58,Co-60,Cs-134,Cs-137,Eu-150,Eu-152,Eu-154,Fe-55,Gd-148,Gd-153,Ge-68,H-3,Hf-172,Hf-178n,Hg-194,Ho-163,Kr-85,Lu-173,Lu-174,Mn-54,Mo-93,Na-22,Nb-91,Nb-93m,Nb-94,Ni-59,Ni-63,Os-194,Pb-202,Pm-143,Pm-144,Pm-145,Pm-146,Pm-147,Po-208,Po-209,Pt-193,Rh-101,Rh-102,Rh-102m,Ru-106,S-35,Sb-124,Sb-125,Si-32,Sm-145,Sn-119m,Sn-121m,Sr-90,Ta-179,Tb-157,Tc-99,Ti-44,Tl-204,V-49,Zn-65
154,4,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7491551920511574,315.9800134980063,55.330315981829415,283.4964467035261,159.41896282704232,3.1115925756224962,1.621610636081955,2409.755137671585,1439.228391851453,868.7538867504076,518.8640288783114,9.980370193577928,5.96078494417674,3.5980773570448985,2.148954890636944,0.0005014944279295713,0.009684942362711968,0.000126588274979055,0.11616269459282984,0.014023337318543683,0.3592530483504871,0.02422996972041984,0.0,0.0262624165561521,0.0,0.013016337599155452,0.0006150570916847108,0.11905676767075953,0.007265308396382248,0.007614151333998915,0.0,0.003107393797542681,0.5117106602564996,0.0206693056397778,22.52672847030854,0.0015374792958031322,1.102298941464349e-05,0.0005456017790926763,1.284625435543489,0.4867837744396197,183.73274905818138,0.015369457495215604,0.011673565711840457,0.0029980969762716976,77.94359430624232,0.2166445197212706,0.0010454120652427647,0.06125960533077781,0.0003363828584942681,0.024721927835702207,0.1760303430432467,0.001611349304695772,1.6490741193462897,0.005023120928930995,0.9263146654701992,0.020979864146759973,0.2064614193328873,0.0009735575376222786,0.013811468228120896,5.06330522849699,0.0020680069884992766,0.0025902367486484662,0.013158531665028027,0.0004885703170408399,0.04181296838548689,0.00041904403746923364,0.0004339836067304182,0.0002925658388893883,0.0,1.440010544883975,0.009873677590338404,0.010812811513446735,0.0018252802473707852,0.018515748671475794,0.15284680658397162,0.000881362995335615,0.0035789755333424577,0.013969686863130899,0.027841420317550103,0.003513273234967013,0.000782778622363026,0.030967644279254348,0.3951147741565162,0.011929200259434147,0.00012411674895942455,0.063724591163605,1.8786857261855796,15.400490081003912,0.845752363563929
155,1,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7074564120304292,416.4658966874301,119.28219107380671,499.40623561143116,332.054121509856,5.3436326969716905,3.381352987509015,3982.4012923323753,2695.2401421371965,1433.4831087088426,970.1637113031628,15.085189693777616,10.209470575631377,5.429981317888277,3.674944473126205,0.0006357135287300542,0.012277003575823313,0.00016046814181968749,0.14725227714149244,0.017776519049570054,0.4554029124845837,0.030714836883798172,0.0,0.0281308128544405,0.0,0.016500007668007168,0.0007796699072800926,0.15092091492949136,0.009209782962184544,0.009651989619914335,0.0,0.003939051295834465,2.6659383749706778,0.1356048005456563,28.5557430931511,0.0019489675937569366,1.3973163225098004e-05,0.0006916256950258898,1.6284403639284764,0.6170657413984358,232.9066640466309,0.019482912500719245,0.01479785863658381,0.003800502462468538,98.80428299650764,0.27462688405259483,0.0013252043411851905,0.07765502008510519,0.00042641178459459434,0.031338461817667744,0.22314279941570947,0.0020426080439895273,14.287226661664382,0.006367500321293631,1.9846757869276288,0.02659487867906475,0.2617183962992261,0.0012341187921444236,0.01750794568244899,6.418439477252172,0.002621484799990471,0.003283483229370657,0.0166802583075876,0.0006193304311696406,0.053003718882294444,0.0005311962584562695,0.0005501342281799699,0.000370867653692777,0.0,1.8254124750220382,0.012516251573144874,0.013706733674160641,0.002313795093931344,0.023471271602395035,0.1937544613801024,0.0011172494621128283,0.004536846351280269,0.017708509679118533,0.035292849868736785,0.0044535596034725854,0.0009922801381688226,0.03925577100128137,0.500862608522726,0.015121910772092118,0.0001573351408534074,0.08784464406131,2.381493922672147,19.522250594062676,1.8538237715707
156,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.752106484890991,663.2780851720717,290.3929166983977,828.0494823967175,614.1964740246607,8.82605391813918,6.267330527130492,5793.902522414232,4337.02902822909,2084.520999847481,1560.3693799329849,24.623027807453155,18.43158146874005,8.858833635170877,6.631284955753596,0.0010002168559881171,0.019316351410824283,0.00025247683593862633,0.23168330234182638,0.027969160935890653,0.7165203330548966,0.04832600879435723,0.0,0.0669552436305557,0.0,0.02596072766681979,0.0012267144682701688,0.23745545156979986,0.01449045795386996,0.015186215607124689,0.0,0.006197611541421964,8.197974681254845,0.6580310589199849,44.92894092421363,0.003066460207232851,2.198504948783476e-05,0.0010881877558612469,2.562150131092031,0.9708768618350487,366.449919221907,0.030653960638355234,0.023282606035470273,0.005979622034753884,155.45635703922835,0.4320915414300407,0.002085045637348556,0.12218059948540147,0.0006709063678344272,0.04930720573681792,0.1149770135942069,0.003213791910102313,27.58572039510747,0.01001847666289337,3.610573886375733,0.041843762537032786,0.41178162752585173,0.0019417337564931877,0.027546593856972872,10.098623144157223,0.004124583111995594,0.005166156018311528,0.026244329823865504,0.0009744400719609493,0.08339481647029512,0.0008357718178613661,0.0008655683782298041,0.0005835145262761846,0.0,2.872061461859075,0.019692778636087944,0.021565855439356275,0.0036404712966797174,0.03692915193277192,0.3048487556689544,0.0017578542753074453,0.007138168354925212,0.027862156576825586,0.05552894777162805,0.007007126926242559,0.001561230452404171,0.06176411555803797,0.7880455597340886,0.023792462116088608,0.0002475474452073005,0.2950873010743304,3.7469870566517813,30.71585427796856,0.9510649751337172
157,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7073671062871134,540.0235558588909,90.83426347551033,683.2731477816367,274.09439226740847,7.234088548378694,2.516799807295023,8114.5999152110435,3004.434244230096,2917.5758181591327,1080.2337502534729,20.480858044722112,7.583046841956126,7.363820372021025,2.7264577829138443,0.0007987598524087415,0.0822580862909812,0.0002016246367011426,0.18501919786315377,0.022335799209340423,0.572203589703942,0.03859250663592387,0.0,0.0307054408430024,0.0,0.020731891164828417,0.000979637827294113,0.18962875931756712,0.011571886623660089,0.012127509413956877,0.0,0.004949329988267796,11.968689136606,3.943501443832359,35.87965350379207,0.002448834258173799,1.7556967550555252e-05,0.0008690122407565738,2.0460989517501407,0.7753293240597403,292.642022217993,0.024479844474373548,0.01859317891839652,0.004775246473147633,124.1453751366592,0.3450625469801373,0.0016650896608903065,0.09757179858337665,0.0005357768849257209,0.03937607743884695,0.2803739443510432,0.0025664913927587597,24.51678812918265,0.00800062195783291,2.1039791274099167,0.03341587115654828,0.32884332038400305,0.001550642702598081,0.021998342771200604,8.064625869746743,0.003293837109484113,0.004125623352578324,0.020958372068192965,0.0007781748561833256,0.06659798912272917,0.000667436236337794,0.0006912313723822364,0.0004659869248316878,0.0,2.2935900106552927,0.015726390594907647,0.01722220476957561,0.002907231864995381,0.0294911286195634,0.24344815389515423,0.0153123880691862,0.005700446125771498,0.022250346954119763,0.044344677717574145,0.005595798187069663,0.0012467778344991253,0.049323999622618804,0.6293226825923866,0.019000343190090453,0.000197688090951642,0.06481921166799,2.992293931491391,24.529271910180697,0.474600827724623
158,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7514213485478204,643.1342799926524,339.6330382387868,946.8838369840829,671.0466108571924,9.988105262568329,6.919328800598141,7943.496176497646,5108.0973169113895,2853.812371450297,1835.15557805696,30.17270786559629,19.402681724479503,10.839968330539286,6.970685440556981,0.0009434308317044576,0.018219690428038563,0.00023814278862594764,0.21852978112876484,0.02638124783225671,0.6758408136196886,0.0416616116554112,0.0,0.1975986365058501,0.0,0.024486840776308298,0.001157069333650348,0.2239742240155921,0.013667780859074444,0.014324037767309,0.0,0.005845750125185185,9.112644773974944,0.1525508172458571,42.37815814637188,0.002892365876838094,2.073687660750442e-05,0.0010264072969941827,2.4166873560032833,0.9157565779460684,345.6451968388565,0.02891362148812133,0.021960766052668782,0.005640136692110674,146.63052250841758,0.40756010045550295,0.0019666698556506513,0.1152439532493051,0.000632816522549556,0.046507852610975765,0.227998265422166,0.003031333011957262,32.38895510762482,0.009449690548503892,13.811077813051702,0.03946813679015389,0.38840325576551243,0.0018314943223259896,0.02598267145521647,9.525286816477445,0.0038904152159483217,0.0048728541614664975,0.024754341786007335,0.0009191174914044754,0.07866018313067283,0.0007883219489049107,0.0008164268479195915,0.0005503862402843903,0.0,2.7090038699569945,0.018574746482213796,0.020341481761442844,0.003433788225684085,0.03483254687570392,0.28754136003907477,0.0016580543619515266,0.006732908036508373,0.026280318507916314,0.052376363251853464,0.006609306316231741,0.0014725936034530216,0.058257537414568676,0.7433052876383125,0.022441675710717018,0.00023349325770711832,0.4229966525673034,3.534256690515946,28.972001196029698,0.3284419873459163
159,2,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7519199079896658,268.6513240234117,127.69861535127536,395.2028466508591,297.60701190563367,4.168018283364848,3.0213665454622465,3167.909414480494,2163.290166907467,1138.3445739640815,777.3484974515299,11.636173255303005,7.946066597916494,4.181298438122274,2.8553094841503928,0.00039357554939913335,0.0076007953409177615,9.9347165387383e-05,0.09116511330506225,0.011005591253209913,0.2819437425488471,0.01901581176885551,0.0,0.027176853749598,0.0,0.010215292406941067,0.0004827001443885217,0.09343639756708276,0.005701853469171255,0.005975627300304965,0.0,0.002438699520783259,4.065278085098041,0.1271638270012954,17.679098789731515,0.0012066220975450025,8.65090193085538e-06,0.0004281912380284744,1.0081810153973125,0.38203054868351005,144.19445885317447,0.012062033675268716,0.009161477740545751,0.002352922782132541,61.17055592795269,0.17002379513095012,0.0008204450638167142,0.048076870811057035,0.0002639950933989746,0.019401903168321293,0.138149568800181,0.0012645956815269218,17.492848853164844,0.003942172573012005,1.904823777438764,0.01646511127146532,0.16203204266723711,0.0007640532404782113,0.010839315240915807,3.973709429451668,0.0016229831107398758,0.0020328318614266133,0.01032688708173764,0.0003834326370151853,0.032815044570420865,0.0003288680353843261,0.0003405926904398812,0.00022960725855259207,0.0,1.1301280927150188,0.007748915772107232,0.008485953173046477,0.0014324898466613295,0.014531260070023703,0.11995500353522966,0.0006916984632140238,0.0028087994270180293,0.01096348608456073,0.02185009780222493,0.0027572359065883806,0.000614328912140358,0.02430357533806164,0.3100882196366187,0.009362101121208149,9.740749835051032e-05,0.0946949840231861,1.4744027563465563,12.086388217055617,0.1298748780767755
160,4,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7034330409632682,1736.733230380837,924.6582892622516,3696.5301358519187,2009.8235405728003,38.254011668155876,20.30648829065148,22320.19691732241,12110.062576199329,8009.932129763053,4345.87471077637,85.14831956457739,46.19813534821402,30.55673134076717,16.57888279532228,0.002303088344918156,0.0334546674658003,0.0005813503888990368,0.5334714268622052,0.06440148272141819,1.6498518477029271,0.150279904312066,0.0,0.3989823723665865,0.0,0.059776886339293296,0.002824619258815074,0.5467623142657584,0.033365569302584296,0.03496761323186358,0.0,0.014270552252669443,50.25940973813458,2.6053520787498625,103.45288581429594,0.007060797587195627,5.062253343837134e-05,0.0025056491725794867,5.899578745870172,2.2355303966898754,843.7835584388515,0.07058347302298872,0.05361027289091171,0.013768612009295182,357.9520999841417,1.4024593668068452,0.0048010031797114175,0.28133170618480796,0.0015448216324692686,0.11353423027525553,1.1701284179292402,0.0074000419477402105,197.07458997273164,0.023068434308028078,26.160211614430555,0.09634898795157684,0.9481638519971965,0.004471014817177544,0.06342848440752732,23.252978715353258,0.009497219763907041,0.0118955340960015,0.0945212338908425,0.0022437350051828495,0.19202398828760303,0.0019244390066052235,0.001993048239185498,0.0013435941381226687,0.0,6.6131771716260905,0.0613975264507582,0.0678014147602264,0.00838250921607319,0.08503265956266712,0.7019413959489527,0.004047615943770124,0.016436268039145274,0.06415509565970971,0.1278603451369199,0.016134533484989725,0.003594872089124304,0.1422173739867321,1.8145450489285155,0.05478426190122258,0.0005700000279519113,1.2310024114621805,8.627771234877516,70.72598863764229,25.585198228945487
161,3,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7382264594521647,247.41639789429166,114.65031195083871,454.9865475615111,310.9295536456021,4.717617265464858,3.052412448680805,4281.225883694075,2829.596048216655,1536.5499604237966,1015.553912364722,11.446857570905015,7.565586079093749,4.108325284713657,2.715320636243497,0.0003356778801263979,0.006482666088401817,8.473251431578083e-05,0.07775409834895997,0.00938659311294927,0.2404678795676942,0.01621845511794916,0.0,0.0253555018902933,0.0,0.008712552660520574,0.00041169163443312707,0.07969126108024109,0.004863071621813936,0.0050965714401063796,0.0,0.0020799500544471305,9.035753753429557,1.754901148637072,15.07838180837793,0.0010291196910883764,7.37829477914537e-06,0.0003652013629645781,0.8598706564696837,0.32583122839156653,122.98246257345704,0.010287625591348135,0.007813761376860448,0.0020067916637940843,52.17194658407212,0.1450121258999327,0.0006997519541105118,0.041004432571089634,0.00022515960011039584,0.016547749818053292,0.11782681740778594,0.0010785649622798677,23.1926686103635,0.003362251883841266,2.616814761496604,0.01404298020059604,0.13819601516945246,0.0006516557556966867,0.009244777445263691,3.3891494518728127,0.0013842311366289058,0.001733788318250106,0.008807730991405962,0.0003270270598898526,0.027987725900323408,0.00028048928630775076,0.00029048916399392955,0.00019583045219713428,0.0,0.9638784802893097,0.006608996985788602,0.007237611117684928,0.0012217607413976279,0.01239361180672386,0.10230879778668772,0.0005899448636299915,0.002395605719921099,0.009350681904094705,0.018635798189198898,0.0023516275478621296,0.000523956905459345,0.020728352311081596,0.26447211057369163,0.007984871678878343,8.307818563585522e-05,0.0798415103471159,1.257507973903675,10.308397412593024,1.9147549583026275
162,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7414801015583203,550.6231736744281,153.79715539543176,668.011623437473,410.6816075949183,7.135109503401123,4.171829772620311,6054.900549646986,3869.869718020289,2178.867566931399,1392.5800345863593,19.947997138142032,12.749367132801533,7.178325000246632,4.587884196740772,0.0008333630162355919,0.01609404278484025,0.0002103592398666115,0.19303443497786923,0.023303410834929414,0.5969920846403467,0.04026437688025899,0.0,0.054634921074477,0.0,0.021630019712793908,0.0010220768258574651,0.1978436877533924,0.012073193602743641,0.012652886589333586,0.0,0.005163740459576182,7.039014113862102,0.5039529840758552,37.43399993782769,0.002554920477661243,1.8317554881806946e-05,0.0009066588160617263,2.13473823052692,0.8089174513789782,305.31959959859495,0.025540338521799835,0.01939865607681282,0.004982115453261773,129.523490650659,0.36001103970627635,0.001737223194077323,0.1017987172512084,0.0005589873345593828,0.0410818928405178,0.1337720607074123,0.0026776746499743314,20.15034346768981,0.008347217785713755,3.3327972548524123,0.03486348380327813,0.3430891782025934,0.0016178182664588622,0.02295133540914498,8.413994418167855,0.00343652979086354,0.004304349937704808,0.021866312020398595,0.0008118862551141123,0.06948308796839993,0.0006963503152819556,0.0007211762830442729,0.0004861739958925275,0.0,2.392950876941947,0.016407675299590276,0.017968289805402164,0.003033176377859551,0.030768717061175847,0.25399459827036247,0.0014646131308451444,0.005947395782268839,0.02321425669311811,0.04626573840093569,0.005838214378651209,0.0013007896348328032,0.05146077006042945,0.6565856400633059,0.019823459156911284,0.00020625215858371986,0.1432993460330143,3.121923427537346,25.591907209015172,1.1944990199802863
163,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.768245423967123,516.5303564810029,353.0718374764785,984.9945377374227,619.387183098265,10.236965137385138,6.40063994563208,5935.493631578907,3707.640468484602,2130.5625822545103,1330.8682547612402,25.361165946782275,15.841999171218122,9.103463766026833,5.6865313581889545,0.0007070672238601727,0.013654997799118591,0.0001784793911513981,0.1637801526947456,0.01977178934572318,0.5065182012274656,0.0393260286433878,0.0,0.1440586694177725,0.0,0.018351999899696072,0.000867181540039154,0.16786056536315433,0.010243506512178908,0.01073534728592821,0.0,0.004381177902493831,14.310060378224092,0.3295273945036988,31.7608939902117,0.002167723422001179,1.5541537632291723e-05,0.0007692550780053881,1.811219606486758,0.6863263734239046,259.0485508385559,0.02166971164215047,0.016458798424734453,0.004227078084651651,109.89426357402725,0.3054515276595492,0.0014739477960160697,0.08637116718291017,0.0004742730540230328,0.034855950355078213,0.242523662777215,0.0022718742544040075,45.52901321249369,0.007082200663716968,11.809651179152246,0.029579938426148217,0.2910941666981732,0.001372638631772402,0.01947307079324495,7.1388573273895775,0.0029157252381016895,0.0036520276298357564,0.018552482213768824,0.0006888452562808247,0.05895295706422358,0.000590818736454914,0.0006118823399066676,0.0004124945442641963,0.0,2.0303002418273697,0.013921099446535466,0.015245203522001635,0.0025734998544321187,0.026105731752360892,0.2155018305056803,0.0012426516659374688,0.005046070611534932,0.019696146474227752,0.03925418643937352,0.004953435600802404,0.0011036555474730903,0.04366191337443291,0.5570803799802566,0.016819222788044038,0.00017499473619997022,0.4652843735820537,2.648797328424797,21.713465117883253,4.137620598766272
164,5,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7662218875516515,39316.40164920179,66200.60793214016,172019.93035355423,105416.9873149944,1770.630308965812,1080.2678025608602,759016.380670345,446607.9197879855,271380.8533889918,159681.45284994275,3285.918441455889,1933.4460192222973,1174.856529474852,691.2897323964122,0.2971076666914388,6.002714053776045,0.0039886978500579,7.726076005179248,0.9327036562736785,23.89421463041306,33.91026555345812,0.0,52.69199331332828,0.0,0.8657272797660706,0.040907951167430075,7.9185631770979334,0.4832216148934013,0.506423444528496,0.0,0.2066753077826694,2298.162353722515,380.2022766774792,1498.271169756266,0.7013905839516759,0.0007331480585943528,0.1544562661920164,85.44149038540054,32.37638772577747,12220.21569695626,1.0222352122824914,0.7764184212260932,0.19940588663826497,5184.092327039179,318.7040591284184,0.06953121310682436,4.074426548831861,0.022373099562435512,1.6442756783724046,270.82782961376586,0.107172162651784,13485.562510197544,0.3340918891057039,1431.8018799506665,1.3953879560418512,13.731918181601236,0.06475210959465091,0.9186120694566514,336.764579798271,0.13754483940297196,0.17227876868398412,58.8430647044141,1.2219249561363683,2.7810147903401776,0.4887260453356231,0.028864605305118286,0.01945879368330324,0.0,95.77628133567681,15.776666300205244,14.636790529884454,5.45671952455019,1.2314976165975469,10.165966353965658,0.2545991028419774,2.2811504810012617,0.9291353205210982,1.8517556795623027,0.23367068175769204,0.05206324760978422,2.0596833969934587,26.27940740013537,0.7934208844625164,0.008255106678934228,136.526162310073,124.95292710996642,1024.2992149924673,86.02308059312013
165,3,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7616401175173708,331.3021427314991,113.78935556548784,445.1581124206735,262.43926768305454,4.714237656013933,2.5866333660864056,3779.911776502404,2139.008615648605,1358.9562419851225,769.0177130497319,12.887132464269934,7.292680094662177,4.633189910007308,2.621868901028176,0.0004885174130346575,0.0291340628375337,0.0001233125896704331,0.11315678877611321,0.013660459792644833,0.349956769269711,0.02360297835131662,0.0,0.0882769195763376,0.0,0.01267951789091098,0.000599141451160115,0.11597597282766962,0.007077306277066108,0.007417122314790534,0.0,0.0030269847374429404,7.149226871108106,0.7014702019361254,21.94381134379178,0.0014976944236069832,1.0737750955642316e-05,0.0005314834120288423,1.2513835838239038,0.47418742253679763,178.97835401723322,0.01497174683736126,0.011371492492912123,0.0029205161559261966,75.92667222706565,0.21103847705608828,0.001018360263295559,0.05967440963056618,0.000327678384183166,0.024082206219892054,0.1714752607603588,0.0015696529213196388,17.264914692404243,0.004893139195369551,1.783788011058036,0.02043697474587513,0.20111888158033586,0.0009483650928748084,0.013454073172592732,4.9322836583492,0.0020144938166713543,0.0025232100002011535,0.012818032445291443,0.0004759277353323505,0.04073098724408281,0.00040820056561190177,0.0004227535482989814,0.0002849952039280289,0.0,1.4027478411547591,0.009618179514943252,0.01053301176244013,0.001778048039716328,0.01803662241818477,0.14889163744307188,0.0008585562400033257,0.0034863634997522467,0.013608197633333133,0.02712097656776004,0.00342236135925925,0.0007625229041015826,0.03016630420707968,0.38489051238236605,0.011620512065050406,0.00012090501855874117,0.1496123258961623,1.8300715616130552,15.00197640260622,0.2805322551058593
166,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7652655647971818,1170.1538095413848,553.3966981561282,1309.710561979729,805.498953491541,14.08586541118168,8.496401743857216,6632.66598390635,4279.426596121646,2387.9504927918138,1540.716640016372,41.90154242104032,27.035067873191924,15.08576025324436,9.733401894064126,0.0018058427885632529,0.03487473110231713,0.000455834622991449,0.4182929114418738,0.0504969570107337,1.2936425421743716,0.3388917576651586,0.0,0.3507686880638831,0.0,0.046870828623126096,0.0022147731893234633,0.42871424557101057,0.026161815652590813,0.02741797218824179,0.0,0.011189485601436618,5.856304739451715,0.1486329820045732,81.1170132557129,0.005536344462198715,3.9692935423080194e-05,0.0019646699610791282,4.625837196952722,1.7528708589855773,661.6074704547161,0.05534423203155182,0.042035610534254746,0.010795916170725393,280.66887656904265,0.7133054129335807,0.0037644482848786277,0.22059111797818828,0.001211288750935986,0.08902175700295849,0.4214919323462999,0.005802344671614025,24.26718802057534,0.01808787137085617,11.906276226212302,0.07554687403183652,0.743451660585925,0.0035057056682063314,0.04973403274328166,18.23257193689099,0.007446733799810618,0.00932724292178031,0.04738285849650395,0.0017593040612171435,0.15056527694453048,0.0015089452863482626,0.001562741523977328,0.0010535070399876056,0.0,5.185367001323822,0.0646193709640336,0.0493338647363468,0.00657269351013485,0.06667378409622118,0.5503895717528305,0.0031737202261733787,0.012887615090787126,0.050303765855230144,0.1002548090342234,0.012651026177520095,0.002818725496256695,0.11151210060570642,1.4227778532078674,0.04295613084030394,0.0004469348482567178,1.3932825248806844,6.765002523787556,55.45597798152707,2.960129394646034
167,3,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7135274352847927,630.3120535960463,171.21294870887095,835.5373839851286,521.5869055395913,8.860923498902308,5.185558705878342,8840.316099362051,5467.035629111999,3178.9936086234443,1965.9558694194056,24.42909222345526,15.107459515178489,8.784745609768542,5.43266968075447,0.000936910995983224,0.0167527421171981,0.00023649703802308415,0.21701957155613238,0.026198933033749743,0.6711702316009259,0.04526735253495186,0.0,0.0401366786018482,0.0,0.02431761779373405,0.0011490730908734945,0.22242638913750762,0.013573325936805271,0.014225047602933224,0.0,0.0058053514767599165,10.270581825371073,1.1643664116237225,42.08529234212037,0.0028723773946632888,2.0593568773682457e-05,0.001019314029809574,2.3999861798054933,0.9094279926929655,343.2565215640074,0.02871380603173233,0.0218090001974898,0.005601158991316831,145.6171923454142,0.4047435453756794,0.001953078647958638,0.1144475285218097,0.0006284432716125992,0.046186447428337114,0.3288665932038601,0.0030103841595452555,31.48956093083665,0.009384385888191456,4.315853149715228,0.03919538148107619,0.3857190892785975,0.0018188372819742723,0.0258031111273218,9.459459727565305,0.0038635294419806163,0.004839178975582554,0.02458327016484731,0.0009127656796435188,0.07811658051076736,0.0007828740353646919,0.0008107847078199051,0.0005465826462642559,0.0,2.690282560872368,0.018446380637513977,0.02020090641139681,0.003410058096902392,0.03459182707330838,0.28555422715395606,0.0016465959256851729,0.00668637844170501,0.02609870120899494,0.05201440212804665,0.00656363090478129,0.0014624168442715273,0.057854932834876936,0.7381684739967966,0.022286586398362524,0.0002318796389540448,0.1142183214804429,3.509832247043811,28.771782290768535,0.1470139444732676
168,6,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.8126611316395547,414.2109974698527,81.6634088208295,397.7933715108147,237.6848139514957,4.337136169054948,2.410502338515488,3700.158686597197,2322.664678520334,1333.2718007168517,836.9217594935399,13.648399476625915,8.567377258040661,4.917904254489861,3.0870682778076084,0.0006516161998021516,0.012584118558899576,0.000164482327394764,0.150935861684166,0.018221206982854902,0.46679502920889643,0.03148318288545072,0.0,0.0380006222594668,0.0,0.01691276307240383,0.0007991737144509999,0.15469627216125925,0.009440169987902884,0.009893438651875985,0.0,0.004037588505226424,1.418690787249303,0.0502522566604788,29.27007835440764,0.0019977219291186666,1.4322708434635019e-05,0.0007089270350728434,1.6691765608123368,0.6325019293539169,238.73293311507769,0.019970286663802312,0.015168033987325663,0.003895573808032111,101.27591831964875,0.28149680392572995,0.001358354947218828,0.07959759671073957,0.00043707867470344614,0.032122408088541395,0.22872482084650064,0.0020937048389840836,5.211902584100849,0.006526786318184859,1.9461138195140155,0.027260162000438102,0.26826540431740964,0.001264990850592783,0.017945915127416334,6.578999740940141,0.0026870624676201527,0.003365621097148523,0.017097522765987735,0.00063482327139833,0.05432963168560836,0.000544484381158069,0.0005638960930465633,0.0003801450814041843,0.0,1.8710760213353737,0.012829351456705579,0.01404961402394407,0.0023716757597408767,0.024058416432681078,0.19860131979797252,0.0011451979796423377,0.004650337683410928,0.018151496326211988,0.036175717005103435,0.004564967478676197,0.0010171024896455912,0.04023777246216274,0.5133919207926114,0.015500192438475065,0.00016127095294485704,0.1174728653806042,2.441068106327024,20.010608817938493,0.1142302322042958
169,4,sherpa_2025_a,900.0,hot_p75_sf,1.0,2.0,2.0,0.7470090633035932,2145.851316593942,1862.09624025688,2833.1385749516985,2186.3209515649587,30.01631515880916,23.09728553643572,12929.653891151433,10176.908386134011,4650.050962064095,3660.047131204866,83.17477185501996,65.46672017148288,29.913169458355405,23.544604339712524,0.0032029351505920584,0.06185560715610717,0.0029906075635782,0.7419057061808794,0.08956398620740172,2.2944705911682033,1.0329376639827854,0.0,1.09469888189706,0.0,0.08313249939870308,0.003928235028873627,0.7603895175124479,0.046401934591250034,0.0486299180835913,0.0,0.0198462440788653,29.52247718163626,3.3507428380361857,143.87328438178957,0.009819543758773237,7.040142082241457e-05,0.0034846391488260256,8.204621494667363,3.1089814264287203,1173.4608551941963,0.09816136115448526,0.0745565092429121,0.019148189202877777,497.8086775512699,0.8821818339911754,0.006676818054475628,0.39125169154003087,0.002148403694086976,0.1578935422718018,0.5192650859631944,0.010291335337861354,78.79376142804337,0.03208157397754214,26.16403701560246,0.13399380050487936,1.3186238976822697,0.0062178989131503664,0.08821082469802914,32.338222303852,0.013207908017005077,0.016543275196203334,0.08404066177583888,0.0031203916830074476,0.2670502775980562,0.0026763425523936533,0.0027717583114857417,0.0018685539799713877,0.0,9.197032179348245,0.0858271789663044,0.0631802479126235,0.011657665446297419,0.11825603427786568,0.9761991005258003,0.005629072549910751,0.022858133411726333,0.0892213324909959,0.17781705799932146,0.02243850721206903,0.00499943573660337,0.19778356621538465,2.523511584942028,0.07618919114841977,0.0007927065105400942,5.82046217194477,11.998754550789178,98.35955948790541,9.04417572541585
