identifier,counting,library_id,counting_time_s,characterization,volume_m3,mass_t,density_g_cm3,filling,total_activity_Bq_g,true_total_activity_Bq_g,LL,true_LL,IRAS,true_IRAS,bgo_10cm_c_s,true_bgo_10cm_c_s,bgo_40cm_c_s,true_bgo_40cm_c_s,DR_10cm_uSv_h,true_DR_10cm_uSv_h,DR_40cm_uSv_h,true_DR_40cm_uSv_h,Be-7,Ag-108m,Ag-110m,Al-26,Au-194,Ba-133,Ba-137m,Bi-207,Co-57,Co-58,Co-60,Cr-51,Cs-134,Eu-150,Ga-68,Hf-172,K-42,Lu-172,Lu-173,Mn-54,Na-22,Pm-143,Pm-144,Pm-146,Rh-101,Rh-102,Rh-102m,Rh-106,Sb-124,Sb-125,Sc-44,Ti-44,Tl-202,Zn-65
79,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.667260374253219,441.47333371866233,584.0774978958082,3580.9002534152405,2202.437423775311,35.74213684733824,21.894315455287742,63210.44119845598,38052.29534458394,22746.3526744423,13693.163875608065,118.47944625055914,71.32389515894026,42.63497007759658,25.665988761360392,0.0,0.0,0.0,0.0,0.0,0.0436439268915294,0.0,0.1325889714081249,72.47646831967015,17.791107684517893,232.62179027927215,0.0,0.0,0.0,0.0,1.0731890597569598,0.0,0.0,1.1042664051362885,99.49537644162208,8.189306941316216,0.0575737355492625,0.0,0.0,0.0,0.0,0.0,0.0,0.0381963084362159,0.0,0.0,0.3373488100026066,0.0,8.112476835082857
80,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7418241727610194,43.62138663335731,95.9295448683786,409.637322587841,211.2094334427616,4.095727644280817,2.160275266244974,2951.054436391089,1487.975502759948,1062.491345527461,535.7275265896857,13.297975408838171,6.705081885528838,4.787774705439256,2.414083382053619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557380941535158,2.888391145321921,0.0645581597594068,25.7869960844502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.093967573675226,2.613991078343503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1711791887065261,0.0,2.946565308947006
81,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7384419642168865,115.80346743117961,259.83843806196063,1023.3109351926239,638.8988469867369,10.222001296430953,6.361656985690575,8435.45589662996,4974.368124002288,3031.705984014748,1787.7897523303836,29.20984053580372,17.224972953333875,10.498027543465843,6.19066168053552,0.0,0.0,0.0204585381501305,0.0,0.0,0.0,0.0,0.0508799677116357,13.687494075448203,1.1108055495286873,46.407924055202656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710047215977791,47.16087245768304,6.10395027676919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213503152287993,0.0,0.868727473859484
82,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7361673235824828,93.23760257094753,235.60028681531224,703.4934541010845,611.2064496864895,6.987427991745613,5.865288434405493,7084.054454378417,5674.300105132469,2538.7849252801857,2033.556865097547,17.0244083667538,13.636484982915825,6.101211051054917,4.887046356206198,0.0,0.0,0.0188286160693549,0.0,0.0,0.0,0.0,0.022,20.680741918853595,4.750654926523152,18.599735985908826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.30772717502072,3.4380271150404176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413682116872668,0.0,1.278518621844186
83,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7142361523853893,78.32697915751183,264.79695080475386,684.8842452785416,546.6932074375561,6.8438107737228036,5.574223948456675,4722.016220399583,3612.270252285992,1696.6142206273123,1297.8839531090834,18.582100271262576,14.215022757629823,6.676524200223713,5.107438990350353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753730640817703,10.287110212892582,0.5031679062612594,28.142509078655134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414492471324583,30.555632896599462,4.12589304244237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936727002121658,0.0,4.302171009234628
84,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7154333193155891,96.29191253123726,270.05386290197464,873.6176337206655,611.9021867782349,8.727722917411851,6.161359702369296,4501.008631886611,3041.241046845573,1613.9185330665644,1090.492307491864,19.15530334642575,12.94285338384482,6.868482512629696,4.640895553713897,0.0,0.0,0.0215544002298008,0.0,0.0,0.0,0.0,0.0528320129607168,8.878835431630563,0.8453419794801443,19.792222344966863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1982105435234356,62.11281785565739,4.067113196737679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950532915778504,0.0,0.1279314744728141
85,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.723559712039764,53.47575459555618,153.77568456727718,523.5429580307012,396.5239910364842,5.235141711351566,4.034002885802652,3732.142387676542,2788.471844018857,1344.0773387349614,1004.2279811246746,17.336731513747253,12.953146657272834,6.243574208825036,4.664889245608233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540425501813822,1.2172784294397787,0.0287868955447225,34.732427823010525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41354346596982,2.52353747172618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682272358427687,0.0,0.3379107238410052
86,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.8178960322395844,55.44858269173468,217.0721129272136,494.84764624216314,418.5899670878149,4.945276819162421,4.287915137899322,2900.313279837676,2379.869464143516,1040.760560971701,854.0023230456165,12.419960042886874,10.191272735062382,4.456830464260917,3.657078979189709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407775223382841,6.157406619740529,0.319964325921019,14.7660574204362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149093573803303,28.19049369668801,5.032871888009757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542767300886633,0.0,0.637640914708911
87,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7271168972825707,56.24149659886508,161.27262227576944,542.7991069853373,380.9531756244603,5.426966151068036,3.9024963874089775,4585.801406691423,2989.08041592533,1651.7425158156532,1076.6256033180257,19.95597467061244,13.007543890058258,7.1878672634828416,4.685138182869654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069895485834296,2.077048010723289,0.10249187853377,40.7792792234684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.369204228625923,2.6857893045466774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511787206518455,0.0,0.9066097464808924
88,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.6645372381056052,590.2023880299253,2069.028088580874,5364.854733836201,2851.4372891933444,53.916936122367595,29.647691302981627,25088.7625334931,12793.252171253836,9019.55310406294,4599.247060441878,153.88729005990936,78.47014794209544,55.32335773367613,28.210465362831226,0.0,0.0,0.0343304337278022,0.0,0.0,1.8307638607383687,0.0,1.6537292719055017,51.57283737884232,2.7642565471742824,249.1497442747909,0.0,0.0,0.0,0.0,2.8937924381054843,0.0,0.0,1.7572504504588835,200.21582891771843,43.43315640517461,0.106065534498388,0.0,0.0,0.3018791252268265,0.2139770005493208,0.0,0.0,0.0,0.0,0.0,5.581643980617175,0.0,28.69313241039712
89,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7950153441092394,6.482065018558725,36.1069720476755,62.22030211170714,61.880021370178646,0.6219353226134778,0.6399144719781025,438.1448664374309,353.5656410220697,157.56656269050464,127.15000678723706,2.2605383684010856,1.8241653811385008,0.8129394814895672,0.65601012565111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.2621577134050857,0.0267698503593693,3.73796574811768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8911701775535728,0.4583722022805138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039203414445824,0.0,0.0444259123966792
90,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7567376228742497,58.13985585896023,122.13298154241316,534.2550133668366,321.18187384425664,5.339772821481869,3.205777618749176,4006.786886640912,2305.5280973460835,1440.578600103758,828.9171680301437,15.107535386712431,8.69296229151737,5.431681992114553,3.125420892840999,0.0,0.0,0.0329369928219057,0.0,0.0,0.0,0.0,0.022,4.960440472768702,0.2777312186497107,25.026361993325207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47501174135044,2.227379048140321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080946314061441,0.0,0.0370480778425098
91,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7739545380305428,54.8127097365501,164.76331509513233,464.4718859650614,387.69003934021447,4.636693067714165,3.893388974700919,4051.224263107999,3226.384421242269,1455.2840905873763,1158.9844485061196,12.919068661941427,10.28871253744658,4.640798402630446,3.695919725975864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369884471202432,8.492444295292758,0.8025791936449725,19.66576867716025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.923512593350907,2.6631292069614187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091090233248245,0.0,0.1191782996947228
92,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.692191750947803,112.847861364015,396.1774193702279,1045.5144923504613,675.2677261963422,10.454560081798435,7.035160803583726,3957.808117359204,2529.061461932795,1419.865354030625,907.3018806198256,23.401739932055005,14.953842341357406,8.395384204661845,5.364697332597482,0.0,0.0,0.0271920923537859,0.0,0.0,0.0,0.0,0.1063836148915897,8.893389812207435,0.0584841706175276,26.549747906043784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266361716029356,71.59913652835822,4.971653422627438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269123809862794,0.0,0.1063882910230823
93,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.700379128712755,128.05495836002547,1305.223683666043,1194.6775972289017,722.9856283574956,12.098238208934266,8.38141252761414,3006.586646895312,1755.1594289817428,1081.2400204768862,631.1970482846685,38.20242958877896,22.301487493133,13.738501697096252,8.020144976909345,0.0,0.0,0.0,0.0,0.0,1.4864516770661853,0.0,1.1568716424069767,6.824514916980911,0.1335274274647746,64.53336536541096,0.0,0.0,0.0,0.0,1.5434092012110647,0.0,0.0,0.6662165640460973,25.71206700101773,18.4211505636312,0.0,0.0,0.0,0.2193227892152882,0.1394138620450375,0.0,0.0,0.0,0.0,0.0,4.194281920504301,0.0,3.024365429024974
94,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7679453324589343,142.82499689657087,1511.383813817217,1386.3216633942068,692.1803015726287,13.943348014490237,8.245139031260392,3503.468701239225,1625.1574952745607,1260.60038565583,584.7559490312926,47.858160009926245,22.200012068801996,17.22008104252562,7.987896043026461,0.0,0.0,0.0,0.0047016874277608,0.0,2.036119917853352,0.0,1.870805888290101,3.280710280162279,0.1065566610350688,87.59188712118124,0.0,0.0,0.0,0.0,0.820171183419374,0.0,0.0,0.2302826093509474,11.8138908341683,21.53678112993224,0.0,0.0,0.0,0.1389627667461779,0.0881905169278584,0.0,0.0,0.0,0.0,0.0,10.881222316563894,0.0,2.424713983512284
95,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.8310322575375774,99.56105713318418,243.58326882425683,843.0081964347761,601.4600746381491,8.413928415156704,6.011813947829972,6930.463325710653,4672.729675751693,2488.121426229591,1677.5673254175208,21.676240051358118,14.614781925321353,7.782036319534208,5.246886151632047,0.0,0.0,0.0144306392054629,0.0,0.0,0.0,0.0,0.0436523884905908,15.20749993811599,1.6153549191061314,29.246514669361726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132964575785187,42.591597312071634,4.991377492242274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740892291733989,0.0,5.543575969631799
96,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7246822213194007,18.06634535505846,49.74041362228605,178.64841891633452,91.5371147051886,1.7864841891633454,0.9504075825198148,1508.9796442365348,637.7535696475815,543.4344115923553,229.67654811387968,7.544442190722037,3.1885751120036905,2.7170078260279724,1.1483133297576396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497975365415294,0.2238927371388954,0.0,14.980511251621309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1499154463081802,1.2788862329966173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1747926962807866,0.0,0.2085494541711411
97,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7864667061547718,160.53828388733402,328.10301158511606,1314.8917612811845,960.246651158931,13.114026679483738,9.489254796812848,14589.600954277566,10265.372013432883,5240.880994212444,3687.530128639131,35.69519800976781,25.11545640019596,12.82244013529329,9.021982062515988,0.0,0.0,0.0366774498721408,0.0,0.0,0.0,0.0,0.0603957078473951,28.54855540002532,3.4890933328107714,56.00115458152396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391376662923354,65.68509149391896,4.558489234501296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221134903817808,0.0,1.6985541167240383
98,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7191490027361568,23.852478229871735,59.36987131632186,224.35352296365787,125.49675307465546,2.243102680793695,1.2842986774770309,1052.9623016760538,573.6943253272042,378.3103190707899,206.117999588562,5.4462646994742725,2.9673342980511754,1.956744446522428,1.0661095684988735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,1.5313294862738014,0.043254884288366,7.596344453588361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6401671695911,1.135732093600216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873967492158617,0.0,2.796253393314033
99,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.753634560735246,225.9299846301861,1413.166231606986,2043.5862732675982,1571.0733607929417,20.504061195881214,16.249796257886704,7537.336299387723,5449.220578204997,2706.5279538542063,1956.7214776959688,55.69841196413693,40.26793028632271,20.000342691153364,14.459521856897656,0.0,0.0,0.0537076102179125,0.0,0.0,0.7876835968234878,0.0,0.9118032929080244,18.65511626905647,3.487394376159067,74.57362531979733,0.0,0.0,0.0,0.0,1.0411354239072323,0.0,0.0,0.5707204660564381,98.43274856633428,24.026072293160293,0.0,0.0,0.0,0.1096947040147617,0.0843835685710299,0.0,0.0,0.0,0.0,0.0,2.877172468008527,0.0,0.318726675171225
100,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7285394539192993,70.88702330532007,201.7641121862164,679.4905463285364,474.3702692525673,6.794905463285366,4.880633710622586,5423.824777266084,3694.4441647443696,1953.9122145687272,1330.909436785821,24.294692945181563,16.548356606539198,8.752070585642032,5.961482428430188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558657222519279,3.2644096360738097,0.0,50.8920448954189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.394681921866212,3.2845437580068237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311581392292875,0.0,0.7643192324731234
101,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.6775162023095446,89.38310192119773,238.5452539997672,661.9703405798401,480.8860165234169,6.580840687420911,4.718306327812491,5571.510302709921,3825.285486004681,1995.091878966624,1369.7894454479986,15.318435682835792,10.5173259138275,5.485350464923914,3.766129896397492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051141810432745,21.65115476001009,3.8862718377490912,14.599727713349534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248710280338474,43.70909563940658,4.691639188175798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340512802948511,0.0,0.228687141091536
102,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7151213130898955,29.898823483802882,66.91424115600728,243.1794350615112,164.32986097748227,2.4181708439851493,1.6042683569951723,2241.784490981211,1394.5227841182973,804.4764162093596,500.431997903044,6.366372939273805,3.9602611900154736,2.2846071542753674,1.4211610180255114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239318151364364,4.838627089950064,1.362350662996333,8.182147463737447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.373503263495252,1.5111356456869185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808812004409351,0.0,1.5262463423594967
103,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7312750708165199,42.83115766479777,132.18803542697617,405.08298129029083,259.51601872702264,4.050371888459072,2.642171630913977,2796.3831474972358,1722.9174234139523,1007.0846308998408,620.4885260386017,14.23125074765169,8.768208280773932,5.125218237446861,3.1577674926267854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476654433000345,2.535162595359308,0.0457924443836812,28.870308220588196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.516776946702798,2.5822946176099584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776523026428731,0.0,0.0555050942109287
104,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7621030846032071,705.5264219996872,1823.33902497754,5077.282300189966,3045.7370030726825,51.05091561951801,30.56245765996348,38288.4991243809,21782.23336112407,13698.0399791745,7792.781389709555,114.61263872119213,65.20284941567503,41.00365757930341,23.326880355132047,0.0,0.0,0.042818652196983,0.0,0.0,0.6801763035092547,0.0,0.2885804021707004,185.42634231445987,24.284644304424603,87.13073494318697,0.0,0.0,0.0,0.0,4.359405109249908,0.0,0.0,4.122195146705506,334.96409628429456,54.45962804373785,0.9419013192914684,0.0,0.0,0.1543753167038625,0.1083900391630999,0.0509648456736072,0.0,0.0,0.0,0.0,3.2614841404369925,0.0,5.250684834481792
105,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7479887594298562,117.63459562068488,256.64384566259656,1053.044661627069,525.1751151457084,10.524098042482173,5.409313871065762,7911.574067167912,3894.102302165592,2845.488282085192,1400.5585204638885,32.15159263875856,15.82511771361045,11.563688758678762,5.691684945928426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376182660410317,12.8231855209363,0.6348573788519476,55.70308599925482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421009424094659,35.301660799042075,9.033278665311572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787586737503309,0.0,3.3800493750873404
106,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.74783494953288,49.795434526318076,131.98202624634152,451.58347252366764,233.2243138582265,4.514667684642293,2.405712708337616,2605.9769243399783,1320.3093311447049,937.069390215656,474.7630143137832,13.05602240586462,6.614789275029096,4.694745697951311,2.378576914654181,0.0,0.0,0.0228435585604329,0.0,0.0,0.0,0.0,0.0548483048783077,4.924418105315987,0.1167040594384269,22.136813659430143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111970285248114,18.67161568146874,2.7755031689971235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2337931069548656,0.0,0.7476978527492323
107,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7618268381777502,285.99512013310203,373.5226060521398,2311.3070453335927,1475.537954369826,23.02721865907967,14.53140313722288,43007.11451065783,26762.047114855108,15478.001275858596,9631.499441462516,77.90009689136453,48.47491134848954,28.03577530818181,17.445828399231925,0.0,0.0,0.0309964210710198,0.0,0.0,0.0,0.0,0.0673904485599073,45.52693948766666,14.15854913101867,154.95329163242505,0.0,0.0,0.0,0.0,0.566232507963288,0.0,0.0,0.619785276603661,60.07075723407379,4.597294945568106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323321234434803,0.0,0.0,0.1622326108066973,0.0,5.209318313901829
108,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7857275884627668,50.91366434481691,164.96207163545597,496.0294102350466,365.7239504099037,4.960044709302316,3.76034503686273,3244.8007902472127,2367.2526297504587,1168.6669918046591,852.6039619958805,16.68393339412701,12.171805837984785,6.008985916728101,4.383870885467924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462738301947828,1.4314199410874058,0.0249393048150854,33.46269346675503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41461847928962,3.191999832402845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761210498057514,0.0,2.1655984404663893
109,3,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7211391005066676,281.2579708393696,388.4374838112339,2234.7732762788364,1556.3750265485892,22.25733150905284,15.371315426924149,44996.42620675073,30448.322264408253,16192.229040591732,10957.008135305625,76.24720921249327,51.5951997431175,27.438007400893994,18.56683657046297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534284818213267,47.90448870296386,14.944552754297714,150.37041390378909,0.0,0.0,0.0,0.0,0.5998162023838243,0.0,0.0,0.6581223766907853,55.81031063398557,5.505006268941372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337530228542869,0.0,0.0,0.1603739039380055,0.0,5.21770458770378
110,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7173669686564057,667.4794659908853,4043.579907021133,6216.266553463088,4047.1751123315903,62.93752508454082,44.1525094178004,25571.610790534407,16414.73133089446,9163.104681907244,5881.909541891054,170.85021389729516,109.67085264679724,61.22095348982285,39.29848266455747,0.0,0.0,0.0316202739023513,0.007217219290014,0.0,2.123751823221138,0.0,1.3673048782112762,36.42082019989919,0.2880904526603902,112.3556427913377,0.0,0.0320119814077873,0.0,0.0,7.383868125168066,0.0,0.0,5.164237852216069,269.3909634953403,218.98238244290903,0.519305667165774,0.0,0.0,0.4328582732364796,0.3184045304418127,0.0,0.0,0.0,0.0,0.0,8.728681745295303,0.0,3.9323042391826046
111,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7020820810009472,695.0175616105155,6113.045357133426,6441.429737672386,4270.296266623634,64.413870125155,48.25196297018808,27974.96488456404,18457.72112285517,10007.686604201772,6603.014130223761,165.74711116680308,109.35899177924571,59.29391335981321,39.12178340863804,0.0,0.0,0.0,0.0105217995475776,0.0,0.0,0.0,230.38054758648693,56.484594668974935,0.0427251568883332,70.0239958570976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.86328854498012,116.98296915478169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980328348389701,0.0,18.030886006919467
112,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7764375612247317,40.91400321877753,219.67950927868637,367.1977219160994,253.0536820215093,3.6706941473107015,2.6979377563491256,1771.7940674945569,1195.3033301399043,636.7784946333694,429.5891205195492,11.111514637224431,7.496147939785024,3.993451436370248,2.694097405685102,0.0,0.0,0.0,0.0,0.0,0.1073620982705704,0.0,0.1332974731329607,4.355621876956286,0.1283071850293042,17.221646007764832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176327634867286,12.506818660159723,5.312838386711283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112814003307151,0.0,0.4605024955545737
113,1,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7364276304415865,160.7512353516648,262.5045843313979,1414.4045238240208,799.9520454348158,14.132604580279228,8.112726036400364,16888.164559772813,9458.971328235271,6079.263270336837,3404.9630892324444,46.1226558965236,25.833054750453417,16.60285621505648,9.29917163876479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667518615658556,19.974267491783618,1.144065796097977,91.78129427849277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380922335214166,40.46987159402823,4.861113561508036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2981965855968631,0.0,1.817581949070048
114,2,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.6705333705677415,50.67145815803869,163.9043762461898,438.5237615227554,346.1023460153898,4.3819732512364,3.53175117157955,3233.0588790409493,2466.3726930947937,1161.4273189002467,886.0069462142282,11.952973973892387,9.118450889216712,4.2939244334146975,3.275665048181265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251249998726749,7.250321385065764,0.3264363991155092,17.880161323853397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.911614260762143,2.9238418190480027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1447494641124907,0.0,1.2092085062087126
115,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7288718658493091,211.82702903604525,372.6445720154008,1777.829217027709,1049.0096749911963,17.722626977410055,10.340056815151838,18158.67839683908,9948.89410758067,6519.454012433209,3571.920609609478,48.556110844536015,26.603235902472328,17.432949951284236,9.551277315328807,0.0,0.0,0.0379090881417936,0.0,0.0,0.0,0.0,0.0736869914530527,32.02081697177986,5.566519286703725,67.07696995110831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394496673767067,93.65435689715622,11.33535317925687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2330429394551284,0.0,1.5889240636135695
116,4,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7327838142016857,306.33654429864816,1494.433183023235,2538.5292509430606,2012.763186173383,25.507063832181306,20.794652817138164,12891.700845877907,9711.021746787248,4618.279351833171,3478.8436184299567,62.245089623341045,46.887794418240944,22.298470589503125,16.796925045309223,0.0,0.0,0.0339743586549002,0.0,0.0,0.5807505887148905,0.0,0.3687898648042211,46.41733018244239,8.128172333485281,51.40021940296373,0.0,0.0,0.0,0.0,1.902096001198996,0.0,0.0,1.3879256247165506,150.12184685344633,41.36294931286466,0.163839355187275,0.0,0.0,0.1255593521186608,0.0879237176926626,0.0,0.0,0.0,0.0,0.0,2.2668599227432003,0.0,1.9883074276144408
117,5,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7397261112070413,42.43244449371273,154.37445792409545,406.40268649133407,268.2418376126755,4.0636488004250255,2.753800846712428,1608.6701993119027,1034.1761315389117,577.1395644547712,371.0294144699093,9.60147308160147,6.172560598718697,3.444702335388554,2.214517890018099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778567858135383,1.9535000451455076,0.0378064488315257,9.86736793404134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.797992934258367,4.9417436188939785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339047043465367,0.0,1.622272022381938
118,6,sherpa_2025_a,900.0,hot,1.0,2.0,2.0,0.7825809799919864,159.37769690598478,1614.2926695979106,1506.2596922565572,952.6668493473228,15.252910995116656,10.892427938547984,4175.034307830163,2537.541180973475,1501.720517991753,912.7296629802704,50.414532422155126,30.64141338930167,18.133632483287982,11.021427800169675,0.0,0.0,0.0,0.0,0.0,1.800504295745214,0.0,1.4665410524862563,6.041319882897098,0.3938513347959044,85.82639528367787,0.0,0.0,0.0,0.0,1.962147332313556,0.0,0.0,0.8704963171189817,23.32863837890159,27.83883451421667,0.0,0.0,0.0,0.2601122666754177,0.1690618831023831,0.0,0.0,0.0,0.0,0.0,5.11193734223797,0.0,4.307857021815896
